ISBN,Title,Authors,Categories,Description,Published Date,Language,Num Pages
9780312199432,One Thousand White Women,Jim Fergus,Fiction,"Based on an actual historical event but told through fictional diaries, this is the story of May Dodd—a remarkable woman who, in 1875, travels through the American West to marry the chief of the Cheyenne Nation. One Thousand White Women begins with May Dodd’s journey into an unknown world. Having been committed to an insane asylum by her blue-blood family for the crime of loving a man beneath her station, May finds that her only hope for freedom and redemption is to participate in a secret government program whereby women from “civilized” society become the brides of Cheyenne warriors. What follows is a series of breathtaking adventures—May’s brief, passionate romance with the gallant young army captain John Bourke; her marriage to the great chief Little Wolf; and her conflict of being caught between loving two men and living two completely different lives. “Fergus portrays the perceptions and emotions of women...with tremendous insight and sensitivity.”—Booklist “A superb tale of sorrow, suspense, exultation, and triumph.” —Winston Groom, author of Forrest Gump",1999-02-15,en,324
9780312203856,"James Tiptree, Jr.",Julie Phillips,Biography & Autobiography,Sample Text,2006-08-08,en,497
9780312241223,Birds of America,Lorrie Moore,Fiction,"A National Book Critics Circle Award Finalist A New York Times Editors' Choice A Pulishers Weekly Best Book of the Year Birds of America is a stunning collection of twelve stories by Lorrie Moore, one of our finest authors at work today. With her characteristic wit and piercing intelligence she unfolds a series of portraits of the lost and unsettled of America, and with a trademark humor that fuels each story with pathos and understanding.",1999-09-23,en,308
9780312241353,And The Band Played on,Randy Shilts,Health & Fitness,"An investigative account of the medical, sexual, and scientific questions surrounding the spread of AIDS across the country.",2000-04-09,en,666
9780312243357,We Wish to Inform You That Tomorrow We Will Be Killed with Our Families,Philip Gourevitch,Political Science,"We Wish to Inform You That Tomorrow We Will Be Killed with Our Families is the winner of the National Book Critics Circle Award for Nonfiction. An unforgettable firsthand account of a people's response to genocide and what it tells us about humanity. This remarkable debut book from Philip Gourevitch chronicles what has happened in Rwanda and neighboring states since 1994, when the Rwandan government called on everyone in the Hutu majority to murder everyone in the Tutsi minority. Though the killing was low-tech--largely by machete--it was carried out at shocking speed: some 800,000 people were exterminated in a hundred days. A Tutsi pastor, in a letter to his church president, a Hutu, used the chilling phrase that gives Gourevitch his title. With keen dramatic intensity, Gourevitch frames the genesis and horror of Rwanda's ""genocidal logic"" in the anguish of its aftermath: the mass displacements, the temptations of revenge and the quest for justice, the impossibly crowded prisons and refugee camps. Through intimate portraits of Rwandans in all walks of life, he focuses on the psychological and political challenges of survival and on how the new leaders of postcolonial Africa went to war in the Congo when resurgent genocidal forces threatened to overrun central Africa. Can a country composed largely of perpetrators and victims create a cohesive national society? This moving contribution to the literature of witness tells us much about the struggle everywhere to forge sane, habitable political orders, and about the stubbornness of the human spirit in a world of extremity.",1999-09-04,en,366
9780312252816,Death in the Andamans,M. M. Kaye,Fiction,A timeless classic of mystery and romance from the internationally bestselling author of The Far Pavilions.,2000-02-11,en,305
9780312263089,Death in Berlin,M. M. Kaye,Fiction,"Set against a background of war-scarred Berlin in the early 1950s, M. M. Kaye's Death in Berlin is a consummate mystery from one of the finest storytellers of our time.",2000-06-08,en,270
9780312263102,Death in Kashmir,M. M. Kaye,Fiction,"Written by celebrated author M. M. Kaye, Death in Kasmir is a wonderfully evocative mystery ... When young Sarah Parrish takes a skiing vacation to Gulmarg, a resort nestled in the mountains above the fabled Vale of Kashmir, she anticipates an entertaining but uneventful stay. But when she discovers that the deaths of two in her party are the result of foul play, she finds herself entrusted with a mission of unforeseen importance. And when she leaves the ski slopes for the Waterwitch, a private houseboat on the placid shores of the Dal Lake near Srinagar, she discovers to her horror that the killer will stop at nothing to prevent Sarah from piecing the puzzle together.",2000-12-05,en,255
9780312263232,Four Mothers,Shifra Horn,Fiction,"This beautifully imagined debut novel tells the story of five generations of women in one family against the backdrop of 100 years in Jerusalem. Starting with the birth of the family's first boy to the last generation, this epic is rich in the magical realism of fable and folklore.",2000-06-10,en,290
9780312263997,Timbuktu,Paul Auster,Fiction,"Mr. Bones, the canine hero of Paul Auster's astonishing new book, is the sidekick and confidant of Willy G. Christmas, a brilliant and troubled homeless man from Brooklyn. As Willy's body slowly expires, he sets off with Mr. Bones for Baltimore in search of his high school English teacher and a new home for his companion. Mr. Bones is our witness during their journey, and out of his thoughts, Paul Auster has spun one of the richest, most compelling tales in American fiction.",1999,en,196
9780312264895,The Italian Girl,Patricia Hall,Fiction,"Investigating a skeleton found near Bradfield, Michael Thackeray learns that the remains are those of a girl who went missing in 1953.",2000,en,206
9780312265052,The Naked and the Dead,Norman Mailer,Fiction,"Hailed as one of the finest novels to come out of the Second World War, The Naked and the Dead received unprecedented critical acclaim upon its publication and has since become part of the American canon. This fiftieth anniversary edition features a new introduction created especially for the occasion by Norman Mailer. Written in gritty, journalistic detail, the story follows an army platoon of foot soldiers who are fighting for the possession of the Japanese-held island of Anopopei. Composed in 1948, The Naked and the Dead is representative of the best in twentieth-century American writing.",2000-08-05,en,740
9780312265816,Enchanted Evening,M. M. Kaye,Biography & Autobiography,"The author concludes her autobiography with stories of her life in England, India, and China in the years between the two World Wars.",2000-12-05,en,384
